Escala,Buque,Estado,Llegada,Salida,Puerto de escala,UN/LOCODE,Terminal,Consignatario buque,Línea regular
1202200701,MSC DIEGO,Autorizada,2459622.1166666667,2459623.4166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MSC-WEST MED TO SAEC
1202200701,MSC DIEGO,Operando,2459622.1166666667,2459623.4166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MSC-WEST MED TO SAEC
1202200701,MSC DIEGO,Finalizada,2459622.1166666667,2459623.326388889,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MSC-WEST MED TO SAEC
1202200702,CONTSHIP MAX,Prevista,2459627.75,2459628.4166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Prevista,2459623.75,2459624.4166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Prevista,2459624.0,2459624.9166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Prevista,2459624.0,2459625.1666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Prevista,2459624.25,2459625.583333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Autorizada,2459624.25,2459625.583333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Autorizada,2459623.968055556,2459625.583333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Autorizada,2459623.968055556,2459626.0416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Autorizada,2459623.968055556,2459626.0416666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Operando,2459623.968055556,2459626.0416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200702,CONTSHIP MAX,Finalizada,2459623.968055556,2459626.201388889,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200704,EUROCARGO SALERNO,Prevista,2459616.5416666665,2459616.875,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Prevista,2459617.5416666665,2459645.875,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Prevista,2459617.5416666665,2459646.0416666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Prevista,2459617.5416666665,2459618.0416666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Autorizada,2459617.5416666665,2459618.0416666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Autorizada,2459617.5222222223,2459618.0416666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Operando,2459617.5222222223,2459618.0416666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200704,EUROCARGO SALERNO,Finalizada,2459617.5222222223,2459618.011111111,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200705,ECO BARCELONA,Prevista,2459617.125,2459617.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200705,ECO BARCELONA,Prevista,2459618.2916666665,2459619.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200705,ECO BARCELONA,Autorizada,2459618.2916666665,2459619.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200705,ECO BARCELONA,Autorizada,2459618.497916667,2459619.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200705,ECO BARCELONA,Operando,2459618.497916667,2459619.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200705,ECO BARCELONA,Finalizada,2459618.497916667,2459619.347222222,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200706,EUROCARGO CAGLIARI,Prevista,2459615.0416666665,2459615.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200706,EUROCARGO CAGLIARI,Prevista,2459615.208333333,2459615.875,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200706,EUROCARGO CAGLIARI,Prevista,2459615.208333333,2459616.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200706,EUROCARGO CAGLIARI,Autorizada,2459615.208333333,2459616.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200706,EUROCARGO CAGLIARI,Autorizada,2459615.313888889,2459616.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200706,EUROCARGO CAGLIARI,Operando,2459615.313888889,2459616.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200706,EUROCARGO CAGLIARI,Finalizada,2459615.313888889,2459616.059027778,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE A
1202200707,ECO SAVONA,Prevista,2459617.7916666665,2459618.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200707,ECO SAVONA,Autorizada,2459617.7916666665,2459618.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200707,ECO SAVONA,Autorizada,2459617.7819444444,2459618.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200707,ECO SAVONA,Operando,2459617.7819444444,2459618.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200707,ECO SAVONA,Finalizada,2459617.7819444444,2459618.3541666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - SHORT SEA SERVICE B
1202200713,CIUDAD DE GRANADA,Prevista,2459612.270833333,2459612.4479166665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200713,CIUDAD DE GRANADA,Autorizada,2459612.270833333,2459612.4479166665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200713,CIUDAD DE GRANADA,Autorizada,2459612.2784722224,2459612.4479166665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200713,CIUDAD DE GRANADA,Operando,2459612.2784722224,2459612.4479166665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200713,CIUDAD DE GRANADA,Finalizada,2459612.2784722224,2459612.4604166667,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200715,MSC TOPAZ,Prevista,2459615.75,2459616.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200715,MSC TOPAZ,Prevista,2459616.5,2459618.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200715,MSC TOPAZ,Autorizada,2459616.5,2459618.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200715,MSC TOPAZ,Autorizada,2459616.888888889,2459618.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200715,MSC TOPAZ,Operando,2459616.888888889,2459618.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200715,MSC TOPAZ,Finalizada,2459616.888888889,2459618.2118055555,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200716,MSC AZURIT F,Prevista,2459615.75,2459616.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Prevista,2459614.208333333,2459615.1666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Prevista,2459616.75,2459617.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Prevista,2459617.4166666665,2459618.1666666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Prevista,2459617.208333333,2459617.9166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Autorizada,2459617.208333333,2459617.9166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Autorizada,2459617.46875,2459617.9166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Operando,2459617.46875,2459617.9166666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200716,MSC AZURIT F,Finalizada,2459617.46875,2459618.0381944445,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",MAGHREB SERVICE
1202200718,MSC CORNELIA,Prevista,2459615.25,2459616.1666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200718,MSC CORNELIA,Prevista,2459615.4166666665,2459616.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200718,MSC CORNELIA,Autorizada,2459615.4166666665,2459616.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200718,MSC CORNELIA,Autorizada,2459616.0694444445,2459616.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200718,MSC CORNELIA,Operando,2459616.0694444445,2459616.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200718,MSC CORNELIA,Finalizada,2459616.0694444445,2459617.329861111,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",INDUSA
1202200722,NIEVES B,Prevista,2459619.75,2459623.583333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200722,NIEVES B,Prevista,2459622.583333333,2459623.5416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200722,NIEVES B,Prevista,2459621.583333333,2459623.5416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200722,NIEVES B,Autorizada,2459621.583333333,2459623.5416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200722,NIEVES B,Autorizada,2459621.624305556,2459623.5416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200722,NIEVES B,Operando,2459621.624305556,2459623.5416666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200722,NIEVES B,Finalizada,2459621.624305556,2459623.46875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MILLER Y CIA,S.A.",BOLUDA CANARIAS
1202200725,MSC LAURA,Prevista,2459622.25,2459623.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",LEVANTE EXPRESS
1202200725,MSC LAURA,Prevista,2459621.75,2459623.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",LEVANTE EXPRESS
1202200725,MSC LAURA,Autorizada,2459621.75,2459623.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",LEVANTE EXPRESS
1202200725,MSC LAURA,Autorizada,2459621.8347222223,2459623.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",LEVANTE EXPRESS
1202200725,MSC LAURA,Operando,2459621.8347222223,2459623.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",LEVANTE EXPRESS
1202200725,MSC LAURA,Finalizada,2459621.8347222223,2459623.15625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",LEVANTE EXPRESS
1202200726,SUURHUSEN S,Prevista,2459613.333333333,2459614.375,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200726,SUURHUSEN S,Prevista,2459617.333333333,2459618.375,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200726,SUURHUSEN S,Prevista,2459617.0416666665,2459618.375,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200726,SUURHUSEN S,Autorizada,2459617.0416666665,2459618.375,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200726,SUURHUSEN S,Autorizada,2459617.111111111,2459618.375,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200726,SUURHUSEN S,Operando,2459617.111111111,2459618.375,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200726,SUURHUSEN S,Finalizada,2459617.111111111,2459618.875,VALENCIA,ESVLC,TEMAGRA S.L.,"ERSHIP, S.A.",SERV. DE TRANSPORTE DE GRANEL SÓLIDO
1202200729,WEC MONDRIAAN,Prevista,2459626.708333333,2459627.2916666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202200729,WEC MONDRIAAN,Autorizada,2459626.708333333,2459627.496527778,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202200729,WEC MONDRIAAN,Autorizada,2459626.755555556,2459627.496527778,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202200729,WEC MONDRIAAN,Operando,2459626.755555556,2459627.496527778,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202200729,WEC MONDRIAAN,Finalizada,2459626.755555556,2459627.5555555555,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202200734,CIUDAD DE ALCUDIA,Prevista,2459612.270833333,2459612.4375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200734,CIUDAD DE ALCUDIA,Autorizada,2459612.270833333,2459612.4375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200734,CIUDAD DE ALCUDIA,Autorizada,2459612.2680555554,2459612.4375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200734,CIUDAD DE ALCUDIA,Operando,2459612.2680555554,2459612.4375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200734,CIUDAD DE ALCUDIA,Finalizada,2459612.2680555554,2459612.45625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,TRASMED-GLE SERVICIO BALEARES
1202200736,GRANDE COLONIA,Prevista,2459618.7916666665,2459619.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Prevista,2459620.7916666665,2459621.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Prevista,2459622.0,2459622.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Prevista,2459622.25,2459622.875,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Prevista,2459622.4375,2459623.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Autorizada,2459622.4375,2459623.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Autorizada,2459622.445138889,2459623.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Operando,2459622.445138889,2459623.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200736,GRANDE COLONIA,Finalizada,2459622.445138889,2459623.21875,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Prevista,2459620.7916666665,2459621.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Prevista,2459623.7916666665,2459624.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Prevista,2459625.25,2459625.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Prevista,2459625.1666666665,2459625.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Autorizada,2459625.1666666665,2459625.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Autorizada,2459625.121527778,2459625.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Operando,2459625.121527778,2459625.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200737,GRANDE DETROIT,Finalizada,2459625.121527778,2459625.5416666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.",GRIMALDI LOGISTICA ESPAÑA S.L.,GRIMALDI - EURO AEGEAN
1202200742,LAKE TAUPO,Prevista,2459616.958333333,2459617.375,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200742,LAKE TAUPO,Prevista,2459616.75,2459617.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200742,LAKE TAUPO,Autorizada,2459616.75,2459617.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200742,LAKE TAUPO,Autorizada,2459616.7625,2459617.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200742,LAKE TAUPO,Operando,2459616.7625,2459617.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200742,LAKE TAUPO,Finalizada,2459616.7625,2459617.0243055555,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200747,GNV BRIDGE,Prevista,2459618.2291666665,2459618.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200747,GNV BRIDGE,Autorizada,2459618.2291666665,2459618.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200747,GNV BRIDGE,Autorizada,2459618.25625,2459618.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200747,GNV BRIDGE,Operando,2459618.25625,2459618.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
